0	0.3000	4.0000	0.5934	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	4.5000	0.5934	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	5.0000	0.6115	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	5.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	6.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	6.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	7.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	7.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	8.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	8.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	9.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	9.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	10.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	10.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	11.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	11.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	12.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	12.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	13.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	13.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	14.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	14.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	15.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	15.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	16.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	16.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	17.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	17.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	18.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	18.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	19.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	19.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	20.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	20.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	21.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	21.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	22.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	22.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	23.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	23.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	4.0000	0.5934	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	4.5000	0.5934	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	5.0000	0.6115	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	5.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	6.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	6.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	7.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	7.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	8.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	8.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	9.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	9.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	10.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	10.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	11.0000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	11.5000	0.6728	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	12.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	12.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	13.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	13.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	14.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	14.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	15.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	15.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	16.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	16.5000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	17.0000	0.5402	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	17.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	18.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	18.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	19.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	19.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	20.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	20.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	21.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	21.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	22.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	22.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	23.0000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3500	23.5000	0.5653	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	4.0000	0.3760	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	4.5000	0.3760	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	5.0000	0.6115	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	5.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	6.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	6.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	7.0000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	7.5000	0.3823	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	8.0000	0.5888	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	8.5000	0.5888	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	9.0000	0.6926	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	9.5000	0.6926	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	10.0000	0.6926	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	10.5000	0.6926	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	11.0000	0.6511	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	11.5000	0.6511	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	12.0000	0.6511	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	12.5000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	13.0000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	13.5000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	14.0000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	14.5000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	15.0000	0.5617	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
