0.30	4.0	0.732062
0.30	4.5	0.732062
0.30	5.0	0.732062
0.30	5.5	0.732062
0.30	6.0	0.732062
0.30	6.5	0.732062
0.30	7.0	0.732062
0.30	7.5	0.732062
0.30	8.0	0.732062
0.30	8.5	0.732062
0.30	9.0	0.732062
0.30	9.5	0.732062
0.30	10.0	0.732062
0.30	10.5	0.732062
0.30	11.0	0.732062
0.30	11.5	0.732062
0.30	12.0	0.732062
0.30	12.5	0.732062
0.30	13.0	0.732062
0.30	13.5	0.732062
0.30	14.0	0.732062
0.30	14.5	0.732062
0.30	15.0	0.732062
0.30	15.5	0.732062
0.30	16.0	0.732062
0.30	16.5	0.732062
0.30	17.0	0.732062
0.30	17.5	0.732062
0.30	18.0	0.732062
0.30	18.5	0.732062
0.30	19.0	0.732062
0.30	19.5	0.732062
0.30	20.0	0.732062
0.30	20.5	0.732062
0.30	21.0	0.732062
0.30	21.5	0.732062
0.30	22.0	0.732062
0.30	22.5	0.732062
0.30	23.0	0.732062
0.30	23.5	0.732062
0.35	4.0	0.702929
0.35	4.5	0.702929
0.35	5.0	0.702929
0.35	5.5	0.702929
0.35	6.0	0.702929
0.35	6.5	0.702929
0.35	7.0	0.702929
0.35	7.5	0.702929
0.35	8.0	0.702929
0.35	8.5	0.702929
0.35	9.0	0.702929
0.35	9.5	0.702929
0.35	10.0	0.702929
0.35	10.5	0.702929
0.35	11.0	0.702929
0.35	11.5	0.702929
0.35	12.0	0.702929
0.35	12.5	0.702929
0.35	13.0	0.702929
0.35	13.5	0.702929
0.35	14.0	0.702929
0.35	14.5	0.702929
0.35	15.0	0.702929
0.35	15.5	0.702929
0.35	16.0	0.702929
0.35	16.5	0.702929
0.35	17.0	0.702929
0.35	17.5	0.702929
0.35	18.0	0.702929
0.35	18.5	0.702929
0.35	19.0	0.702929
0.35	19.5	0.702929
0.35	20.0	0.702929
0.35	20.5	0.702929
0.35	21.0	0.702929
0.35	21.5	0.702929
0.35	22.0	0.702929
0.35	22.5	0.702929
0.35	23.0	0.702929
0.35	23.5	0.702929
0.40	4.0	0.722653
0.40	4.5	0.722653
0.40	5.0	0.722653
0.40	5.5	0.722653
0.40	6.0	0.722653
0.40	6.5	0.722653
0.40	7.0	0.722653
0.40	7.5	0.722653
0.40	8.0	0.722653
0.40	8.5	0.722653
0.40	9.0	0.722653
0.40	9.5	0.722653
0.40	10.0	0.722653
0.40	10.5	0.722653
0.40	11.0	0.722653
0.40	11.5	0.722653
0.40	12.0	0.722653
0.40	12.5	0.722653
0.40	13.0	0.722653
0.40	13.5	0.722653
0.40	14.0	0.722653
0.40	14.5	0.722653
0.40	15.0	0.722653
0.40	15.5	0.722653
0.40	16.0	0.722653
0.40	16.5	0.722653
0.40	17.0	0.722653
0.40	17.5	0.722653
0.40	18.0	0.722653
0.40	18.5	0.722653
0.40	19.0	0.722653
0.40	19.5	0.722653
0.40	20.0	0.722653
0.40	20.5	0.722653
0.40	21.0	0.722653
0.40	21.5	0.722653
0.40	22.0	0.722653
0.40	22.5	0.722653
0.40	23.0	0.722653
0.40	23.5	0.722653
0.45	4.0	0.741476
0.45	4.5	0.741476
0.45	5.0	0.741476
0.45	5.5	0.741476
0.45	6.0	0.741476
0.45	6.5	0.741476
0.45	7.0	0.741476
0.45	7.5	0.741476
0.45	8.0	0.741476
0.45	8.5	0.741476
0.45	9.0	0.741476
0.45	9.5	0.741476
0.45	10.0	0.741476
0.45	10.5	0.741476
0.45	11.0	0.741476
0.45	11.5	0.741476
0.45	12.0	0.741476
0.45	12.5	0.741476
0.45	13.0	0.741476
0.45	13.5	0.741476
0.45	14.0	0.741476
0.45	14.5	0.741476
0.45	15.0	0.741476
0.45	15.5	0.741476
0.45	16.0	0.741476
0.45	16.5	0.741476
0.45	17.0	0.741476
0.45	17.5	0.741476
0.45	18.0	0.741476
0.45	18.5	0.741476
0.45	19.0	0.741476
0.45	19.5	0.741476
0.45	20.0	0.741476
0.45	20.5	0.741476
0.45	21.0	0.741476
0.45	21.5	0.741476
0.45	22.0	0.741476
0.45	22.5	0.741476
0.45	23.0	0.741476
0.45	23.5	0.741476
0.50	4.0	0.743023
