0.3	4	0.104771
0.3	5	0.104771
0.3	6	0.104771
0.3	7	0.104771
0.3	8	0.104771
0.3	9	0.104771
0.3	10	0.104771
0.3	11	0.104771
0.3	12	0.104771
0.3	13	0.104771
0.3	14	0.104771
0.3	15	0.104771
0.3	16	0.104771
0.3	17	0.104771
0.3	18	0.104771
0.3	19	0.104771
0.3	20	0.104771
0.3	21	0.104771
0.3	22	0.104771
0.3	23	0.104771
0.4	4	0.109393
0.4	5	0.109393
0.4	6	0.109393
0.4	7	0.109393
0.4	8	0.109393
0.4	9	0.109393
0.4	10	0.109393
0.4	11	0.109393
0.4	12	0.109393
0.4	13	0.109393
0.4	14	0.109393
0.4	15	0.109393
0.4	16	0.109393
0.4	17	0.109393
0.4	18	0.109393
0.4	19	0.109393
0.4	20	0.109393
0.4	21	0.109393
0.4	22	0.109393
0.4	23	0.109393
0.5	4	0.10609
0.5	5	0.10609
0.5	6	0.10609
0.5	7	0.10609
0.5	8	0.10609
0.5	9	0.10609
0.5	10	0.10609
0.5	11	0.10609
0.5	12	0.10609
0.5	13	0.10609
0.5	14	0.10609
0.5	15	0.10609
0.5	16	0.10609
0.5	17	0.10609
0.5	18	0.10609
0.5	19	0.10609
0.5	20	0.10609
0.5	21	0.10609
0.5	22	0.10609
0.5	23	0.10609
0.6	4	0.109011
0.6	5	0.109011
0.6	6	0.109011
0.6	7	0.109011
0.6	8	0.109011
0.6	9	0.109011
0.6	10	0.109011
0.6	11	0.109011
0.6	12	0.109011
0.6	13	0.109011
0.6	14	0.109011
0.6	15	0.109011
0.6	16	0.109011
0.6	17	0.109011
0.6	18	0.109011
0.6	19	0.109011
0.6	20	0.109011
0.6	21	0.109011
0.6	22	0.109011
0.6	23	0.109011
0.7	4	0.114427
0.7	5	0.114427
0.7	6	0.114427
0.7	7	0.114427
0.7	8	0.114427
0.7	9	0.114427
0.7	10	0.114427
0.7	11	0.114427
0.7	12	0.114427
0.7	13	0.114427
0.7	14	0.114427
0.7	15	0.114427
0.7	16	0.114427
0.7	17	0.114427
0.7	18	0.114427
0.7	19	0.114427
0.7	20	0.114427
0.7	21	0.114427
0.7	22	0.114427
0.7	23	0.114427
0.8	4	0.113092
0.8	5	0.113092
0.8	6	0.113092
0.8	7	0.113092
0.8	8	0.113092
0.8	9	0.113092
0.8	10	0.113092
0.8	11	0.113092
0.8	12	0.113092
0.8	13	0.113092
0.8	14	0.113092
0.8	15	0.113092
0.8	16	0.113092
0.8	17	0.113092
0.8	18	0.113092
0.8	19	0.113092
0.8	20	0.113092
0.8	21	0.113092
0.8	22	0.113092
0.8	23	0.113092
