0.3	4	0.0796065
0.3	5	0.103709
0.3	6	0.10531
0.3	7	0.12079
0.3	8	0.116363
0.3	9	0.117843
0.3	10	0.123227
0.3	11	0.122595
0.3	12	0.121102
0.3	13	0.119195
0.3	14	0.116828
0.3	15	0.112185
0.3	16	0.109704
0.3	17	0.108084
0.3	18	0.104821
0.3	19	0.103149
0.3	20	0.0997524
0.3	21	0.0986637
0.3	22	0.0990583
0.3	23	0.0981494
0.4	4	0.0796065
0.4	5	0.103709
0.4	6	0.10531
0.4	7	0.12079
0.4	8	0.116363
0.4	9	0.117843
0.4	10	0.123227
0.4	11	0.122595
0.4	12	0.121102
0.4	13	0.119195
0.4	14	0.116828
0.4	15	0.112185
0.4	16	0.109704
0.4	17	0.108084
0.4	18	0.104821
0.4	19	0.103149
0.4	20	0.0997524
0.4	21	0.0986637
0.4	22	0.0990583
0.4	23	0.0981494
0.5	4	0.0796065
0.5	5	0.103709
0.5	6	0.10531
0.5	7	0.12079
0.5	8	0.116363
0.5	9	0.117843
0.5	10	0.123227
0.5	11	0.122595
0.5	12	0.121102
0.5	13	0.119195
0.5	14	0.116828
0.5	15	0.112185
0.5	16	0.109704
0.5	17	0.108084
0.5	18	0.104821
0.5	19	0.103149
0.5	20	0.0997524
0.5	21	0.0986637
0.5	22	0.0990583
0.5	23	0.0981494
0.6	4	0.0796065
0.6	5	0.103709
0.6	6	0.10531
0.6	7	0.12079
0.6	8	0.116363
0.6	9	0.117843
0.6	10	0.123227
0.6	11	0.122595
0.6	12	0.121102
0.6	13	0.119195
0.6	14	0.116828
0.6	15	0.112185
0.6	16	0.109704
0.6	17	0.108084
0.6	18	0.104821
0.6	19	0.103149
0.6	20	0.0997524
0.6	21	0.0986637
0.6	22	0.0990583
0.6	23	0.0981494
0.7	4	0.0796065
0.7	5	0.103709
0.7	6	0.10531
0.7	7	0.12079
0.7	8	0.116363
0.7	9	0.117843
0.7	10	0.123227
0.7	11	0.122595
0.7	12	0.121102
0.7	13	0.119195
0.7	14	0.116828
0.7	15	0.112185
0.7	16	0.109704
0.7	17	0.108084
0.7	18	0.104821
0.7	19	0.103149
0.7	20	0.0997524
0.7	21	0.0986637
0.7	22	0.0990583
0.7	23	0.0981494
0.8	4	0.0796065
0.8	5	0.103709
0.8	6	0.10531
0.8	7	0.12079
0.8	8	0.116363
0.8	9	0.117843
0.8	10	0.123227
0.8	11	0.122595
0.8	12	0.121102
0.8	13	0.119195
0.8	14	0.116828
0.8	15	0.112185
0.8	16	0.109704
0.8	17	0.108084
0.8	18	0.104821
0.8	19	0.103149
0.8	20	0.0997524
0.8	21	0.0986637
0.8	22	0.0990583
0.8	23	0.0981494
