0.3	4	0.073948
0.3	5	0.10392
0.3	6	0.09964
0.3	7	0.115572
0.3	8	0.118448
0.3	9	0.1143
0.3	10	0.120288
0.3	11	0.119858
0.3	12	0.119758
0.3	13	0.119825
0.3	14	0.11865
0.3	15	0.116029
0.3	16	0.100867
0.3	17	0.101825
0.3	18	0.0985333
0.3	19	0.0946375
0.3	20	0.0865292
0.3	21	0.0900083
0.3	22	0.0920417
0.3	23	0.09085
0.4	4	0.0750375
0.4	5	0.100112
0.4	6	0.0962625
0.4	7	0.114346
0.4	8	0.120767
0.4	9	0.117133
0.4	10	0.124137
0.4	11	0.12595
0.4	12	0.122017
0.4	13	0.1218
0.4	14	0.116071
0.4	15	0.109054
0.4	16	0.109475
0.4	17	0.113617
0.4	18	0.110146
0.4	19	0.10765
0.4	20	0.0996375
0.4	21	0.103063
0.4	22	0.101792
0.4	23	0.0997958
0.5	4	0.0726708
0.5	5	0.102388
0.5	6	0.0972292
0.5	7	0.114442
0.5	8	0.116442
0.5	9	0.117983
0.5	10	0.119858
0.5	11	0.122358
0.5	12	0.121625
0.5	13	0.119683
0.5	14	0.115879
0.5	15	0.109333
0.5	16	0.108529
0.5	17	0.105396
0.5	18	0.0988708
0.5	19	0.09735
0.5	20	0.0966333
0.5	21	0.0974333
0.5	22	0.093525
0.5	23	0.0941708
0.6	4	0.083875
0.6	5	0.106938
0.6	6	0.103646
0.6	7	0.121838
0.6	8	0.116354
0.6	9	0.122088
0.6	10	0.126529
0.6	11	0.126475
0.6	12	0.123462
0.6	13	0.119704
0.6	14	0.111913
0.6	15	0.108613
0.6	16	0.109813
0.6	17	0.108929
0.6	18	0.100513
0.6	19	0.102033
0.6	20	0.102033
0.6	21	0.0955792
0.6	22	0.0991375
0.6	23	0.0907542
0.7	4	0.083675
0.7	5	0.107417
0.7	6	0.11995
0.7	7	0.130775
0.7	8	0.114004
0.7	9	0.124563
0.7	10	0.129708
0.7	11	0.127346
0.7	12	0.125729
0.7	13	0.122779
0.7	14	0.121229
0.7	15	0.117242
0.7	16	0.118654
0.7	17	0.114346
0.7	18	0.109379
0.7	19	0.108146
0.7	20	0.108021
0.7	21	0.101192
0.7	22	0.102892
0.7	23	0.101488
0.8	4	0.0827625
0.8	5	0.109171
0.8	6	0.1159
0.8	7	0.128912
0.8	8	0.117946
0.8	9	0.116821
0.8	10	0.123333
0.8	11	0.122083
0.8	12	0.125321
0.8	13	0.121929
0.8	14	0.123208
0.8	15	0.118837
0.8	16	0.114721
0.8	17	0.105892
0.8	18	0.110583
0.8	19	0.106379
0.8	20	0.106221
0.8	21	0.102967
0.8	22	0.102346
0.8	23	0.106508
