0	0.3000	4.0000	0.1672	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	5.0000	0.1691	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	6.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	7.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	8.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	9.0000	0.1659	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	10.0000	0.1659	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	11.0000	0.1659	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	12.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	13.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	14.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	15.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	16.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	17.0000	0.1197	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	18.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	19.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	20.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	21.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	22.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.3000	23.0000	0.1148	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	4.0000	0.0689	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	5.0000	0.1691	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	6.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	7.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	8.0000	0.1540	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	9.0000	0.1457	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	10.0000	0.1457	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	11.0000	0.1490	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	12.0000	0.1490	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	13.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	14.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	15.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	16.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	17.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	18.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	19.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	20.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	21.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	22.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.4000	23.0000	0.1141	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	4.0000	0.0689	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	5.0000	0.1691	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	6.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	7.0000	0.0718	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	8.0000	0.1540	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	9.0000	0.1457	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	10.0000	0.1457	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	11.0000	0.1490	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	12.0000	0.1490	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	13.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	14.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	15.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	16.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	17.0000	0.1235	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
0	0.5000	18.0000	0.1139	/home/assaf/workspace/peptalk/data/1W9E.results.pdb
